Curve,FPR,TPR,TPR_Lower,TPR_Upper,AUC,AUC_CI_Lower,AUC_CI_Upper
Infrared thermography,0.2554585152838428,0.5479204339963833,,,,,
Infrared thermography,0.2554585152838428,0.5497287522603979,,,,,
Infrared thermography,0.2576419213973799,0.5497287522603979,,,,,
Infrared thermography,0.2576419213973799,0.5569620253164557,,,,,
Infrared thermography,0.2663755458515284,0.5569620253164557,,,,,
Infrared thermography,0.2663755458515284,0.5587703435804702,,,,,
Infrared thermography,0.2685589519650655,0.5587703435804702,,,,,
Infrared thermography,0.2685589519650655,0.569620253164557,,,,,
Infrared thermography,0.27510917030567683,0.569620253164557,,,,,
Infrared thermography,0.27510917030567683,0.5714285714285714,,,,,
Infrared thermography,0.27729257641921395,0.5714285714285714,,,,,
Infrared thermography,0.27729257641921395,0.5750452079566004,,,,,
Infrared thermography,0.28602620087336245,0.5750452079566004,,,,,
Infrared thermography,0.28602620087336245,0.5768535262206148,,,,,
Infrared thermography,0.28820960698689957,0.5768535262206148,,,,,
Infrared thermography,0.28820960698689957,0.5786618444846293,,,,,
Infrared thermography,0.29475982532751094,0.5786618444846293,,,,,
Infrared thermography,0.29475982532751094,0.5822784810126582,,,,,
Infrared thermography,0.29694323144104806,0.5822784810126582,,,,,
Infrared thermography,0.29694323144104806,0.5840867992766727,,,,,
Infrared thermography,0.29912663755458513,0.5840867992766727,,,,,
Infrared thermography,0.29912663755458513,0.5895117540687161,,,,,
Infrared thermography,0.3078602620087336,0.5895117540687161,,,,,
Infrared thermography,0.3078602620087336,0.596745027124774,,,,,
Infrared thermography,0.31004366812227074,0.596745027124774,,,,,
Infrared thermography,0.31004366812227074,0.5985533453887885,,,,,
Infrared thermography,0.31222707423580787,0.5985533453887885,,,,,
Infrared thermography,0.31222707423580787,0.6003616636528029,,,,,
Infrared thermography,0.314410480349345,0.6003616636528029,,,,,
Infrared thermography,0.314410480349345,0.6021699819168174,,,,,
Infrared thermography,0.3165938864628821,0.6021699819168174,,,,,
Infrared thermography,0.3165938864628821,0.6039783001808319,,,,,
Infrared thermography,0.3231441048034934,0.6039783001808319,,,,,
Infrared thermography,0.3231441048034934,0.6094032549728752,,,,,
Infrared thermography,0.32532751091703055,0.6094032549728752,,,,,
Infrared thermography,0.32532751091703055,0.6130198915009042,,,,,
Infrared thermography,0.3318777292576419,0.6130198915009042,,,,,
Infrared thermography,0.3318777292576419,0.6148282097649186,,,,,
Infrared thermography,0.33624454148471616,0.6148282097649186,,,,,
Infrared thermography,0.33624454148471616,0.6166365280289331,,,,,
Infrared thermography,0.34497816593886466,0.6166365280289331,,,,,
Infrared thermography,0.34497816593886466,0.620253164556962,,,,,
Infrared thermography,0.3537117903930131,0.620253164556962,,,,,
Infrared thermography,0.3537117903930131,0.6274864376130199,,,,,
Infrared thermography,0.36026200873362446,0.6274864376130199,,,,,
Infrared thermography,0.36026200873362446,0.6292947558770343,,,,,
Infrared thermography,0.3624454148471616,0.6292947558770343,,,,,
Infrared thermography,0.3624454148471616,0.6311030741410488,,,,,
Infrared thermography,0.3646288209606987,0.6311030741410488,,,,,
Infrared thermography,0.3646288209606987,0.6329113924050633,,,,,
Infrared thermography,0.36899563318777295,0.6329113924050633,,,,,
Infrared thermography,0.36899563318777295,0.6347197106690777,,,,,
Infrared thermography,0.37336244541484714,0.6347197106690777,,,,,
Infrared thermography,0.37336244541484714,0.6401446654611211,,,,,
Infrared thermography,0.3799126637554585,0.6401446654611211,,,,,
Infrared thermography,0.3799126637554585,0.6564195298372514,,,,,
Infrared thermography,0.38209606986899564,0.6564195298372514,,,,,
Infrared thermography,0.38209606986899564,0.6582278481012658,,,,,
Infrared thermography,0.38427947598253276,0.6582278481012658,,,,,
Infrared thermography,0.38427947598253276,0.6726943942133815,,,,,
Infrared thermography,0.3864628820960699,0.6726943942133815,,,,,
Infrared thermography,0.3864628820960699,0.6781193490054249,,,,,
Infrared thermography,0.388646288209607,0.6781193490054249,,,,,
Infrared thermography,0.388646288209607,0.6835443037974683,,,,,
Infrared thermography,0.3951965065502183,0.6835443037974683,,,,,
Infrared thermography,0.3951965065502183,0.6853526220614828,,,,,
Infrared thermography,0.39737991266375544,0.6853526220614828,,,,,
Infrared thermography,0.39737991266375544,0.6907775768535263,,,,,
Infrared thermography,0.39956331877729256,0.6907775768535263,,,,,
Infrared thermography,0.39956331877729256,0.6925858951175407,,,,,
Infrared thermography,0.4017467248908297,0.6925858951175407,,,,,
Infrared thermography,0.4017467248908297,0.7088607594936709,,,,,
Infrared thermography,0.40611353711790393,0.7088607594936709,,,,,
Infrared thermography,0.40611353711790393,0.7197106690777577,,,,,
Infrared thermography,0.40829694323144106,0.7197106690777577,,,,,
Infrared thermography,0.40829694323144106,0.7215189873417721,,,,,
Infrared thermography,0.4104803493449782,0.7215189873417721,,,,,
Infrared thermography,0.4104803493449782,0.7269439421338155,,,,,
Infrared thermography,0.4126637554585153,0.7269439421338155,,,,,
Infrared thermography,0.4126637554585153,0.72875226039783,,,,,
Infrared thermography,0.4192139737991266,0.72875226039783,,,,,
Infrared thermography,0.4192139737991266,0.7305605786618445,,,,,
Infrared thermography,0.42139737991266374,0.7305605786618445,,,,,
Infrared thermography,0.42139737991266374,0.7341772151898734,,,,,
Infrared thermography,0.42358078602620086,0.7341772151898734,,,,,
Infrared thermography,0.42358078602620086,0.7450271247739603,,,,,
Infrared thermography,0.425764192139738,0.7450271247739603,,,,,
Infrared thermography,0.425764192139738,0.7468354430379747,,,,,
Infrared thermography,0.43013100436681223,0.7468354430379747,,,,,
Infrared thermography,0.43013100436681223,0.7540687160940326,,,,,
Infrared thermography,0.43231441048034935,0.755877034358047,,,,,
Infrared thermography,0.4344978165938865,0.755877034358047,,,,,
Infrared thermography,0.4344978165938865,0.759493670886076,,,,,
Infrared thermography,0.4366812227074236,0.759493670886076,,,,,
Infrared thermography,0.4366812227074236,0.7631103074141049,,,,,
Infrared thermography,0.44759825327510916,0.7631103074141049,,,,,
Infrared thermography,0.44759825327510916,0.7649186256781193,,,,,
Infrared thermography,0.4497816593886463,0.7649186256781193,,,,,
Infrared thermography,0.4497816593886463,0.7667269439421338,,,,,
Infrared thermography,0.4519650655021834,0.7667269439421338,,,,,
Infrared thermography,0.4519650655021834,0.7721518987341772,,,,,
Infrared thermography,0.45414847161572053,0.7721518987341772,,,,,
Infrared thermography,0.45414847161572053,0.7739602169981917,,,,,
Infrared thermography,0.4585152838427948,0.7739602169981917,,,,,
Infrared thermography,0.4585152838427948,0.7757685352622061,,,,,
Infrared thermography,0.4606986899563319,0.7757685352622061,,,,,
Infrared thermography,0.4606986899563319,0.7775768535262206,,,,,
Infrared thermography,0.4650655021834061,0.7775768535262206,,,,,
Infrared thermography,0.4650655021834061,0.783001808318264,,,,,
Infrared thermography,0.4672489082969432,0.783001808318264,,,,,
Infrared thermography,0.4672489082969432,0.786618444846293,,,,,
Infrared thermography,0.46943231441048033,0.786618444846293,,,,,
Infrared thermography,0.46943231441048033,0.7902350813743219,,,,,
Infrared thermography,0.4759825327510917,0.7902350813743219,,,,,
Infrared thermography,0.4759825327510917,0.8010849909584087,,,,,
Infrared thermography,0.48034934497816595,0.8010849909584087,,,,,
Infrared thermography,0.48034934497816595,0.8065099457504521,,,,,
Infrared thermography,0.49344978165938863,0.8065099457504521,,,,,
Infrared thermography,0.49344978165938863,0.8083182640144665,,,,,
Infrared thermography,0.4978165938864629,0.8083182640144665,,,,,
Infrared thermography,0.4978165938864629,0.810126582278481,,,,,
Infrared thermography,0.5,0.810126582278481,,,,,
Infrared thermography,0.5,0.8119349005424955,,,,,
Infrared thermography,0.5087336244541485,0.8119349005424955,,,,,
Infrared thermography,0.5087336244541485,0.8137432188065099,,,,,
Infrared thermography,0.5109170305676856,0.8137432188065099,,,,,
Infrared thermography,0.5109170305676856,0.8155515370705244,,,,,
Infrared thermography,0.519650655021834,0.8155515370705244,,,,,
Infrared thermography,0.519650655021834,0.8209764918625678,,,,,
Infrared thermography,0.5262008733624454,0.8209764918625678,,,,,
Infrared thermography,0.5262008733624454,0.8227848101265823,,,,,
Infrared thermography,0.5283842794759825,0.8227848101265823,,,,,
Infrared thermography,0.5283842794759825,0.8245931283905967,,,,,
Infrared thermography,0.5327510917030568,0.8245931283905967,,,,,
Infrared thermography,0.5327510917030568,0.8264014466546112,,,,,
Infrared thermography,0.5436681222707423,0.8264014466546112,,,,,
Infrared thermography,0.5436681222707423,0.8282097649186256,,,,,
Infrared thermography,0.5458515283842795,0.8282097649186256,,,,,
Infrared thermography,0.5458515283842795,0.8318264014466547,,,,,
Infrared thermography,0.5524017467248908,0.8318264014466547,,,,,
Infrared thermography,0.5524017467248908,0.833634719710669,,,,,
Infrared thermography,0.5545851528384279,0.833634719710669,,,,,
Infrared thermography,0.5545851528384279,0.8354430379746836,,,,,
Infrared thermography,0.5633187772925764,0.8354430379746836,,,,,
Infrared thermography,0.5633187772925764,0.8372513562386981,,,,,
Infrared thermography,0.5655021834061136,0.8372513562386981,,,,,
Infrared thermography,0.5655021834061136,0.8426763110307414,,,,,
Infrared thermography,0.5807860262008734,0.8426763110307414,,,,,
Infrared thermography,0.5807860262008734,0.8444846292947559,,,,,
Infrared thermography,0.5829694323144105,0.8444846292947559,,,,,
Infrared thermography,0.5829694323144105,0.8481012658227848,,,,,
Infrared thermography,0.5895196506550219,0.8481012658227848,,,,,
Infrared thermography,0.5895196506550219,0.8499095840867993,,,,,
Infrared thermography,0.5917030567685589,0.8499095840867993,,,,,
Infrared thermography,0.5917030567685589,0.8535262206148282,,,,,
Infrared thermography,0.5938864628820961,0.8535262206148282,,,,,
Infrared thermography,0.5938864628820961,0.8571428571428571,,,,,
Infrared thermography,0.5982532751091703,0.8571428571428571,,,,,
Infrared thermography,0.5982532751091703,0.8589511754068716,,,,,
Infrared thermography,0.6048034934497817,0.8589511754068716,,,,,
Infrared thermography,0.6048034934497817,0.8607594936708861,,,,,
Infrared thermography,0.6069868995633187,0.8607594936708861,,,,,
Infrared thermography,0.6069868995633187,0.8661844484629295,,,,,
Infrared thermography,0.6091703056768559,0.8661844484629295,,,,,
Infrared thermography,0.6091703056768559,0.8698010849909584,,,,,
Infrared thermography,0.6157205240174672,0.8698010849909584,,,,,
Infrared thermography,0.6157205240174672,0.8716094032549728,,,,,
Infrared thermography,0.6222707423580786,0.8716094032549728,,,,,
Infrared thermography,0.6222707423580786,0.8752260397830018,,,,,
Infrared thermography,0.6244541484716157,0.8752260397830018,,,,,
Infrared thermography,0.6244541484716157,0.8770343580470162,,,,,
Infrared thermography,0.62882096069869,0.8770343580470162,,,,,
Infrared thermography,0.62882096069869,0.8824593128390597,,,,,
Infrared thermography,0.6331877729257642,0.8824593128390597,,,,,
Infrared thermography,0.6331877729257642,0.8842676311030742,,,,,
Infrared thermography,0.6397379912663755,0.8842676311030742,,,,,
Infrared thermography,0.6397379912663755,0.8860759493670886,,,,,
Infrared thermography,0.6441048034934498,0.8860759493670886,,,,,
Infrared thermography,0.6441048034934498,0.8896925858951176,,,,,
Infrared thermography,0.6462882096069869,0.8896925858951176,,,,,
Infrared thermography,0.6462882096069869,0.8933092224231465,,,,,
Infrared thermography,0.648471615720524,0.8933092224231465,,,,,
Infrared thermography,0.648471615720524,0.8969258589511754,,,,,
Infrared thermography,0.6506550218340611,0.8969258589511754,,,,,
Infrared thermography,0.6506550218340611,0.8987341772151899,,,,,
Infrared thermography,0.6550218340611353,0.8987341772151899,,,,,
Infrared thermography,0.6550218340611353,0.9005424954792043,,,,,
Infrared thermography,0.6593886462882096,0.9005424954792043,,,,,
Infrared thermography,0.6593886462882096,0.9059674502712477,,,,,
Infrared thermography,0.6615720524017468,0.9059674502712477,,,,,
Infrared thermography,0.6615720524017468,0.9077757685352622,,,,,
Infrared thermography,0.6637554585152838,0.9077757685352622,,,,,
Infrared thermography,0.6637554585152838,0.9113924050632911,,,,,
Infrared thermography,0.6703056768558951,0.9113924050632911,,,,,
Infrared thermography,0.6703056768558951,0.9150090415913201,,,,,
Infrared thermography,0.6724890829694323,0.9150090415913201,,,,,
Infrared thermography,0.6724890829694323,0.9168173598553345,,,,,
Infrared thermography,0.6768558951965066,0.9168173598553345,,,,,
Infrared thermography,0.6768558951965066,0.918625678119349,,,,,
Infrared thermography,0.6790393013100436,0.918625678119349,,,,,
Infrared thermography,0.6790393013100436,0.9222423146473779,,,,,
Infrared thermography,0.6812227074235808,0.9222423146473779,,,,,
Infrared thermography,0.6812227074235808,0.9330922242314648,,,,,
Infrared thermography,0.6855895196506551,0.9330922242314648,,,,,
Infrared thermography,0.6855895196506551,0.9349005424954792,,,,,
Infrared thermography,0.6877729257641921,0.9349005424954792,,,,,
Infrared thermography,0.6877729257641921,0.9403254972875226,,,,,
Infrared thermography,0.6921397379912664,0.9403254972875226,,,,,
Infrared thermography,0.6921397379912664,0.9421338155515371,,,,,
Infrared thermography,0.6986899563318777,0.9421338155515371,,,,,
Infrared thermography,0.6986899563318777,0.9439421338155516,,,,,
Infrared thermography,0.7030567685589519,0.9439421338155516,,,,,
Infrared thermography,0.7030567685589519,0.945750452079566,,,,,
Infrared thermography,0.7139737991266376,0.945750452079566,,,,,
Infrared thermography,0.7139737991266376,0.9493670886075949,,,,,
Infrared thermography,0.7314410480349345,0.9493670886075949,,,,,
Infrared thermography,0.7314410480349345,0.9511754068716094,,,,,
Infrared thermography,0.7358078602620087,0.9511754068716094,,,,,
Infrared thermography,0.7358078602620087,0.9529837251356239,,,,,
Infrared thermography,0.7445414847161572,0.9529837251356239,,,,,
Infrared thermography,0.7445414847161572,0.9566003616636528,,,,,
Infrared thermography,0.7467248908296943,0.9566003616636528,,,,,
Infrared thermography,0.7467248908296943,0.9584086799276673,,,,,
Infrared thermography,0.7685589519650655,0.9584086799276673,,,,,
Infrared thermography,0.7685589519650655,0.9602169981916817,,,,,
Infrared thermography,0.7751091703056768,0.9602169981916817,,,,,
Infrared thermography,0.7751091703056768,0.9638336347197106,,,,,
Infrared thermography,0.7838427947598253,0.9638336347197106,,,,,
Infrared thermography,0.7838427947598253,0.9656419529837251,,,,,
Infrared thermography,0.7969432314410481,0.9656419529837251,,,,,
Infrared thermography,0.7969432314410481,0.9674502712477396,,,,,
Infrared thermography,0.7991266375545851,0.9674502712477396,,,,,
Infrared thermography,0.7991266375545851,0.9746835443037974,,,,,
Infrared thermography,0.8231441048034934,0.9746835443037974,,,,,
Infrared thermography,0.8231441048034934,0.976491862567812,,,,,
Infrared thermography,0.8362445414847162,0.976491862567812,,,,,
Infrared thermography,0.8362445414847162,0.9783001808318263,,,,,
Infrared thermography,0.8384279475982532,0.9783001808318263,,,,,
Infrared thermography,0.8384279475982532,0.9801084990958409,,,,,
Infrared thermography,0.851528384279476,0.9801084990958409,,,,,
Infrared thermography,0.851528384279476,0.9819168173598554,,,,,
Infrared thermography,0.8580786026200873,0.9819168173598554,,,,,
Infrared thermography,0.8580786026200873,0.9837251356238698,,,,,
Infrared thermography,0.8668122270742358,0.9837251356238698,,,,,
Infrared thermography,0.8668122270742358,0.9855334538878843,,,,,
Infrared thermography,0.8930131004366813,0.9855334538878843,,,,,
Infrared thermography,0.8930131004366813,0.9873417721518988,,,,,
Infrared thermography,0.8951965065502183,0.9873417721518988,,,,,
Infrared thermography,0.8951965065502183,0.9909584086799277,,,,,
Infrared thermography,0.925764192139738,0.9909584086799277,,,,,
Infrared thermography,0.925764192139738,0.9945750452079566,,,,,
Infrared thermography,0.9475982532751092,0.9945750452079566,,,,,
Infrared thermography,0.9475982532751092,0.9963833634719711,,,,,
Infrared thermography,0.9497816593886463,0.9963833634719711,,,,,
Infrared thermography,0.9497816593886463,0.9981916817359855,,,,,
Infrared thermography,0.9563318777292577,0.9981916817359855,,,,,
Infrared thermography,0.9563318777292577,1.0,,,,,
Infrared thermography,1.0,1.0,,,,,
Tongue and pulse diagnosis,0.0,0.0,,,0.557893822500533,,
Tongue and pulse diagnosis,0.0,0.0018083182640144665,,,,,
Tongue and pulse diagnosis,0.0,0.007233273056057866,,,,,
Tongue and pulse diagnosis,0.004366812227074236,0.007233273056057866,,,,,
Tongue and pulse diagnosis,0.004366812227074236,0.0108499095840868,,,,,
Tongue and pulse diagnosis,0.006550218340611353,0.0108499095840868,,,,,
Tongue and pulse diagnosis,0.006550218340611353,0.012658227848101266,,,,,
Tongue and pulse diagnosis,0.010917030567685589,0.012658227848101266,,,,,
Tongue and pulse diagnosis,0.010917030567685589,0.014466546112115732,,,,,
Tongue and pulse diagnosis,0.013100436681222707,0.014466546112115732,,,,,
Tongue and pulse diagnosis,0.013100436681222707,0.0162748643761302,,,,,
Tongue and pulse diagnosis,0.015283842794759825,0.0162748643761302,,,,,
Tongue and pulse diagnosis,0.015283842794759825,0.023508137432188065,,,,,
Tongue and pulse diagnosis,0.017467248908296942,0.023508137432188065,,,,,
Tongue and pulse diagnosis,0.017467248908296942,0.0325497287522604,,,,,
Tongue and pulse diagnosis,0.019650655021834062,0.0325497287522604,,,,,
Tongue and pulse diagnosis,0.019650655021834062,0.034358047016274866,,,,,
Tongue and pulse diagnosis,0.021834061135371178,0.034358047016274866,,,,,
Tongue and pulse diagnosis,0.021834061135371178,0.03616636528028933,,,,,
Tongue and pulse diagnosis,0.024017467248908297,0.03616636528028933,,,,,
Tongue and pulse diagnosis,0.024017467248908297,0.05063291139240506,,,,,
Tongue and pulse diagnosis,0.028384279475982533,0.05063291139240506,,,,,
Tongue and pulse diagnosis,0.028384279475982533,0.054249547920433995,,,,,
Tongue and pulse diagnosis,0.03056768558951965,0.054249547920433995,,,,,
Tongue and pulse diagnosis,0.03056768558951965,0.05605786618444846,,,,,
Tongue and pulse diagnosis,0.034934497816593885,0.05605786618444846,,,,,
Tongue and pulse diagnosis,0.034934497816593885,0.059674502712477394,,,,,
Tongue and pulse diagnosis,0.04148471615720524,0.059674502712477394,,,,,
Tongue and pulse diagnosis,0.04148471615720524,0.06148282097649186,,,,,
Tongue and pulse diagnosis,0.043668122270742356,0.06148282097649186,,,,,
Tongue and pulse diagnosis,0.043668122270742356,0.06871609403254973,,,,,
Tongue and pulse diagnosis,0.04585152838427948,0.06871609403254973,,,,,
Tongue and pulse diagnosis,0.04585152838427948,0.07775768535262206,,,,,
Tongue and pulse diagnosis,0.05021834061135371,0.07775768535262206,,,,,
Tongue and pulse diagnosis,0.05021834061135371,0.0867992766726944,,,,,
Tongue and pulse diagnosis,0.05458515283842795,0.0867992766726944,,,,,
Tongue and pulse diagnosis,0.05458515283842795,0.09764918625678119,,,,,
Tongue and pulse diagnosis,0.056768558951965066,0.09764918625678119,,,,,
Tongue and pulse diagnosis,0.056768558951965066,0.09945750452079566,,,,,
Tongue and pulse diagnosis,0.05895196506550218,0.09945750452079566,,,,,
Tongue and pulse diagnosis,0.05895196506550218,0.10488245931283906,,,,,
Tongue and pulse diagnosis,0.0611353711790393,0.10488245931283906,,,,,
Tongue and pulse diagnosis,0.0611353711790393,0.10669077757685352,,,,,
Tongue and pulse diagnosis,0.06331877729257641,0.10669077757685352,,,,,
Tongue and pulse diagnosis,0.06331877729257641,0.12296564195298372,,,,,
Tongue and pulse diagnosis,0.06550218340611354,0.12296564195298372,,,,,
Tongue and pulse diagnosis,0.06550218340611354,0.1301989150090416,,,,,
Tongue and pulse diagnosis,0.06768558951965066,0.1301989150090416,,,,,
Tongue and pulse diagnosis,0.06768558951965066,0.13381555153707053,,,,,
Tongue and pulse diagnosis,0.06986899563318777,0.13381555153707053,,,,,
Tongue and pulse diagnosis,0.06986899563318777,0.13924050632911392,,,,,
Tongue and pulse diagnosis,0.07423580786026202,0.13924050632911392,,,,,
Tongue and pulse diagnosis,0.07423580786026202,0.14285714285714285,,,,,
Tongue and pulse diagnosis,0.07641921397379912,0.14285714285714285,,,,,
Tongue and pulse diagnosis,0.07641921397379912,0.14647377938517178,,,,,
Tongue and pulse diagnosis,0.07860262008733625,0.14647377938517178,,,,,
Tongue and pulse diagnosis,0.07860262008733625,0.14828209764918626,,,,,
Tongue and pulse diagnosis,0.08296943231441048,0.14828209764918626,,,,,
Tongue and pulse diagnosis,0.08296943231441048,0.15370705244122965,,,,,
Tongue and pulse diagnosis,0.09170305676855896,0.15370705244122965,,,,,
Tongue and pulse diagnosis,0.09170305676855896,0.15551537070524413,,,,,
Tongue and pulse diagnosis,0.09388646288209607,0.15551537070524413,,,,,
Tongue and pulse diagnosis,0.09388646288209607,0.15732368896925858,,,,,
Tongue and pulse diagnosis,0.09606986899563319,0.15732368896925858,,,,,
Tongue and pulse diagnosis,0.09606986899563319,0.15913200723327306,,,,,
Tongue and pulse diagnosis,0.10043668122270742,0.15913200723327306,,,,,
Tongue and pulse diagnosis,0.10043668122270742,0.1717902350813743,,,,,
Tongue and pulse diagnosis,0.10480349344978165,0.1717902350813743,,,,,
Tongue and pulse diagnosis,0.10480349344978165,0.1735985533453888,,,,,
Tongue and pulse diagnosis,0.1091703056768559,0.1735985533453888,,,,,
Tongue and pulse diagnosis,0.1091703056768559,0.17721518987341772,,,,,
Tongue and pulse diagnosis,0.11353711790393013,0.17721518987341772,,,,,
Tongue and pulse diagnosis,0.11353711790393013,0.17902350813743217,,,,,
Tongue and pulse diagnosis,0.11572052401746726,0.17902350813743217,,,,,
Tongue and pulse diagnosis,0.11572052401746726,0.18083182640144665,,,,,
Tongue and pulse diagnosis,0.11790393013100436,0.18083182640144665,,,,,
Tongue and pulse diagnosis,0.11790393013100436,0.18264014466546113,,,,,
Tongue and pulse diagnosis,0.1222707423580786,0.18264014466546113,,,,,
Tongue and pulse diagnosis,0.1222707423580786,0.18625678119349007,,,,,
Tongue and pulse diagnosis,0.12445414847161572,0.18625678119349007,,,,,
Tongue and pulse diagnosis,0.12445414847161572,0.18806509945750452,,,,,
Tongue and pulse diagnosis,0.13100436681222707,0.18806509945750452,,,,,
Tongue and pulse diagnosis,0.13100436681222707,0.189873417721519,,,,,
Tongue and pulse diagnosis,0.1331877729257642,0.189873417721519,,,,,
Tongue and pulse diagnosis,0.1331877729257642,0.19529837251356238,,,,,
Tongue and pulse diagnosis,0.13755458515283842,0.19529837251356238,,,,,
Tongue and pulse diagnosis,0.13755458515283842,0.19891500904159132,,,,,
Tongue and pulse diagnosis,0.13973799126637554,0.19891500904159132,,,,,
Tongue and pulse diagnosis,0.13973799126637554,0.20253164556962025,,,,,
Tongue and pulse diagnosis,0.14192139737991266,0.20253164556962025,,,,,
Tongue and pulse diagnosis,0.14192139737991266,0.20795660036166366,,,,,
Tongue and pulse diagnosis,0.14410480349344978,0.20795660036166366,,,,,
Tongue and pulse diagnosis,0.14410480349344978,0.20976491862567812,,,,,
Tongue and pulse diagnosis,0.1462882096069869,0.20976491862567812,,,,,
Tongue and pulse diagnosis,0.1462882096069869,0.21699819168173598,,,,,
Tongue and pulse diagnosis,0.15283842794759825,0.21699819168173598,,,,,
Tongue and pulse diagnosis,0.15283842794759825,0.22423146473779385,,,,,
Tongue and pulse diagnosis,0.1572052401746725,0.22423146473779385,,,,,
Tongue and pulse diagnosis,0.1572052401746725,0.22603978300180833,,,,,
Tongue and pulse diagnosis,0.15938864628820962,0.22603978300180833,,,,,
Tongue and pulse diagnosis,0.15938864628820962,0.2314647377938517,,,,,
Tongue and pulse diagnosis,0.1615720524017467,0.2314647377938517,,,,,
Tongue and pulse diagnosis,0.1615720524017467,0.2332730560578662,,,,,
Tongue and pulse diagnosis,0.16593886462882096,0.2332730560578662,,,,,
Tongue and pulse diagnosis,0.16593886462882096,0.24050632911392406,,,,,
Tongue and pulse diagnosis,0.1703056768558952,0.24050632911392406,,,,,
Tongue and pulse diagnosis,0.1703056768558952,0.2423146473779385,,,,,
Tongue and pulse diagnosis,0.17248908296943233,0.2423146473779385,,,,,
Tongue and pulse diagnosis,0.17248908296943233,0.24773960216998192,,,,,
Tongue and pulse diagnosis,0.18777292576419213,0.24773960216998192,,,,,
Tongue and pulse diagnosis,0.18777292576419213,0.25316455696202533,,,,,
Tongue and pulse diagnosis,0.18995633187772926,0.25316455696202533,,,,,
Tongue and pulse diagnosis,0.18995633187772926,0.2549728752260398,,,,,
Tongue and pulse diagnosis,0.1965065502183406,0.2549728752260398,,,,,
Tongue and pulse diagnosis,0.1965065502183406,0.2585895117540687,,,,,
Tongue and pulse diagnosis,0.19868995633187772,0.2585895117540687,,,,,
Tongue and pulse diagnosis,0.19868995633187772,0.2603978300180832,,,,,
Tongue and pulse diagnosis,0.2052401746724891,0.2603978300180832,,,,,
Tongue and pulse diagnosis,0.2052401746724891,0.26763110307414106,,,,,
Tongue and pulse diagnosis,0.2074235807860262,0.26763110307414106,,,,,
Tongue and pulse diagnosis,0.2074235807860262,0.2766726943942134,,,,,
Tongue and pulse diagnosis,0.21615720524017468,0.2766726943942134,,,,,
Tongue and pulse diagnosis,0.21615720524017468,0.2820976491862568,,,,,
Tongue and pulse diagnosis,0.2205240174672489,0.2820976491862568,,,,,
Tongue and pulse diagnosis,0.2205240174672489,0.28390596745027125,,,,,
Tongue and pulse diagnosis,0.22270742358078602,0.28390596745027125,,,,,
Tongue and pulse diagnosis,0.22270742358078602,0.2875226039783002,,,,,
Tongue and pulse diagnosis,0.22707423580786026,0.2875226039783002,,,,,
Tongue and pulse diagnosis,0.22707423580786026,0.28933092224231466,,,,,
Tongue and pulse diagnosis,0.2292576419213974,0.28933092224231466,,,,,
Tongue and pulse diagnosis,0.2292576419213974,0.2911392405063291,,,,,
Tongue and pulse diagnosis,0.2336244541484716,0.2911392405063291,,,,,
Tongue and pulse diagnosis,0.2336244541484716,0.2965641952983725,,,,,
Tongue and pulse diagnosis,0.23799126637554585,0.2965641952983725,,,,,
Tongue and pulse diagnosis,0.23799126637554585,0.30198915009041594,,,,,
Tongue and pulse diagnosis,0.2423580786026201,0.30198915009041594,,,,,
Tongue and pulse diagnosis,0.2423580786026201,0.3092224231464738,,,,,
Tongue and pulse diagnosis,0.2445414847161572,0.3092224231464738,,,,,
Tongue and pulse diagnosis,0.2445414847161572,0.3128390596745027,,,,,
Tongue and pulse diagnosis,0.24672489082969432,0.3128390596745027,,,,,
Tongue and pulse diagnosis,0.24672489082969432,0.3182640144665461,,,,,
Tongue and pulse diagnosis,0.24890829694323144,0.3182640144665461,,,,,
Tongue and pulse diagnosis,0.24890829694323144,0.32368896925858953,,,,,
Tongue and pulse diagnosis,0.25327510917030566,0.32368896925858953,,,,,
Tongue and pulse diagnosis,0.25327510917030566,0.32730560578661844,,,,,
Tongue and pulse diagnosis,0.2554585152838428,0.32730560578661844,,,,,
Tongue and pulse diagnosis,0.2554585152838428,0.3291139240506329,,,,,
Tongue and pulse diagnosis,0.259825327510917,0.3291139240506329,,,,,
Tongue and pulse diagnosis,0.259825327510917,0.3345388788426763,,,,,
Tongue and pulse diagnosis,0.26200873362445415,0.3345388788426763,,,,,
Tongue and pulse diagnosis,0.26200873362445415,0.33815551537070526,,,,,
Tongue and pulse diagnosis,0.2663755458515284,0.33815551537070526,,,,,
Tongue and pulse diagnosis,0.2663755458515284,0.3399638336347197,,,,,
Tongue and pulse diagnosis,0.27074235807860264,0.3399638336347197,,,,,
Tongue and pulse diagnosis,0.27074235807860264,0.34177215189873417,,,,,
Tongue and pulse diagnosis,0.27292576419213976,0.34177215189873417,,,,,
Tongue and pulse diagnosis,0.27292576419213976,0.3508137432188065,,,,,
Tongue and pulse diagnosis,0.27729257641921395,0.3508137432188065,,,,,
Tongue and pulse diagnosis,0.27729257641921395,0.35985533453887886,,,,,
Tongue and pulse diagnosis,0.28602620087336245,0.35985533453887886,,,,,
Tongue and pulse diagnosis,0.28602620087336245,0.36528028933092227,,,,,
Tongue and pulse diagnosis,0.2903930131004367,0.36528028933092227,,,,,
Tongue and pulse diagnosis,0.2903930131004367,0.3670886075949367,,,,,
